id,name,market,close,change,turnover
0050,元大台灣50,TWSE,97.7,1.95,11472448704
0051,元大中型100,TWSE,131.65,1.75,7629743
0052,富邦科技,TWSE,57.55,1.45,2323724205
0053,元大電子,TWSE,225.5,5.8,10790483
0055,元大MSCI金融,TWSE,34.22,0.36,15953174
0056,元大高股息,TWSE,44.72,0.86,3334452575
0057,富邦摩台,TWSE,291.7,7.65,3338171
0061,元大寶滬深,TWSE,24.92,-0.03,3219994
1101,台泥,TWSE,25.5,0.45,948016908
1102,亞泥,TWSE,34.95,-0.25,259147819
1103,嘉泥,TWSE,13.45,0,5158297
1104,環泥,TWSE,28.3,0,42861247
1108,幸福,TWSE,14.6,0,3641416
1109,信大,TWSE,15.4,0,2097606
1110,東泥,TWSE,15.1,0,2244435
1201,味全,TWSE,12.35,0.05,7194599
1203,味王,TWSE,43.35,-0.35,1329582
1210,大成,TWSE,52.3,0.3,67174000
1213,大飲,TWSE,8.85,0,265187
1215,卜蜂,TWSE,138,-1.5,354323757
1216,統一,TWSE,69.4,0.7,1327158081
1217,愛之味,TWSE,9.67,-0.02,7716717
1218,泰山,TWSE,19.05,0.2,14982302
1219,福壽,TWSE,13.4,0,6934564
1220,台榮,TWSE,12.3,-0.05,1838713
1225,福懋油,TWSE,32.85,-0.3,10177561
1227,佳格,TWSE,28.85,0.1,26381051
1229,聯華,TWSE,41.7,0.35,132304211
1231,聯華食,TWSE,86.7,-0.1,59774204
1232,大統益,TWSE,148,-0.5,16434890
1233,天仁,TWSE,28.8,-0.2,854534
1234,黑松,TWSE,35.25,0.2,6760355
1235,興泰,TWSE,44.8,0.05,725464
1236,宏亞,TWSE,26.35,0.2,1741759
1256,鮮活果汁-KY,TWSE,168,4,14343161
1301,台塑,TWSE,49.55,-1.15,1377642896
1303,南亞,TWSE,90.3,-3.5,6804956961
1304,台聚,TWSE,13,-0.2,140650687
1305,華夏,TWSE,13,-0.3,70008821
1307,三芳,TWSE,31.5,0.25,24665085
1308,亞聚,TWSE,13.75,0.05,50949532
1309,台達化,TWSE,17.4,-0.85,185915007
1310,台苯,TWSE,8.88,0.1,32272955
1312,國喬,TWSE,12.1,0.45,68523978
1313,聯成,TWSE,11.1,0.3,56689827
1314,中石化,TWSE,7.25,0.02,113890150
1315,達新,TWSE,61.5,-0.9,4020484
1316,上曜,TWSE,11.35,-0.15,27964526
1319,東陽,TWSE,80,4.6,494949067
1321,大洋,TWSE,29.5,0.25,5246239
1323,永裕,TWSE,19.25,-0.45,6482847
1324,地球,TWSE,10.2,-0.2,2327166
1325,恆大,TWSE,26.55,0.05,4701191
1326,台化,TWSE,49.45,-1.55,1432620764
1337,再生-KY,TWSE,5.03,0.07,1774277
1338,廣華-KY,TWSE,16.05,0.25,1740267
1339,昭輝,TWSE,40.55,0,4974758
1340,勝悅-KY,TWSE,5.8,0.2,1345849
1341,富林-KY,TWSE,61.8,0,750586
1342,八貫,TWSE,95.6,1.8,50005318
1402,遠東新,TWSE,26,-0.1,324087278
1409,新纖,TWSE,16.8,-0.1,105974727
1410,南染,TWSE,28,-0.95,8688634
1413,宏洲,TWSE,9.64,-0.01,49209
1414,東和,TWSE,16.6,0.1,4700144
1416,廣豐,TWSE,11.3,-0.05,2627071
1417,嘉裕,TWSE,8.77,-0.09,1611240
1418,東華,TWSE,18.9,-0.2,495008
1419,新紡,TWSE,64.3,0,4955267
1423,利華,TWSE,41.05,-0.05,673362
1432,大魯閣,TWSE,16.75,-0.05,3903629
1434,福懋,TWSE,15.95,-0.15,28383726
1436,華友聯,TWSE,49.05,-0.25,18734413
1437,勤益控,TWSE,29.1,-0.3,5437247
1438,三地開發,TWSE,20.1,-0.35,5540419
1439,雋揚,TWSE,26.4,-0.2,556680
1440,南紡,TWSE,12.4,-0.15,41880243
1441,大東,TWSE,9.82,-0.05,935614
1442,名軒,TWSE,26.75,0.45,11193238
1443,立益物流,TWSE,25.75,1.95,3229909
1444,力麗,TWSE,5.98,-0.03,4623431
1445,大宇,TWSE,12.75,-0.05,1027977
1446,宏和,TWSE,15.75,0.15,3126920
